Name,FIPS, 1-0-1, 1-1-1, 1-2-1, 1-3-1, 2-0-1, 2-1-1, 2-2-1, 2-3-1, 2-0-2, 2-1-2, 2-2-2, 2-3-2,Median Wage,Highschool Diploma,% High School Diploma Only,% Some College or Associates,% Bachelo's Degree or higher,% Civilian Labor Force,Employed,% Unemployed,% Total Crimes
Lee,45061,27.1,55.88,66.8,82.46,45.5,56.02,63.4,66.18,22.74,30.78,37.24,41.42,18.48529412,0.136349888,0.30621257,0.178452604,0.117173795,0.396527736,0.381344141,0.015183594,41.73976166
Lee,48287,51.84,108.9,134.82,173.58,85.52,103.3,116.86,126.08,42.76,59.68,74.48,87.12,58.08823529,0.101899531,0.239787161,0.224510814,0.048518137,0.579356906,0.564023344,0.015333562,29.17953999
Lee,51105,38.94,80.67,98.01,123.75,66.42,79.53,90.33,95.88,33.21,44.49,54.63,62.13,17.5872549,0.188878366,0.279844856,0.252424119,0.090876291,0.376674334,0.362061967,0.014612366,17.58895955
Leelanau,26089,13.85,28.76,37.6,49.57,21.84,25.3,28.93,31.09,10.92,15.76,20.69,24.88,35.72941176,0.032554594,0.162100354,0.219810771,0.335590332,0.469709878,0.452401238,0.017308641,2.242051926
Leflore,28083,12.54,25.59,30.79,38.27,21.77,25.78,29.38,30.7,10.88,14.18,17.27,19.22,14.55245098,0.115459261,0.239740287,0.156921557,0.116094428,0.350682805,0.323652916,0.027029888,38.46289566
Lehigh,42077,186.62,384.86,480.06,618.24,301.56,362.32,410.2,444.78,150.78,211.12,265.02,312.34,32.07647059,0.073310604,0.218861215,0.173677171,0.198645333,0.51748332,0.493612454,0.023870866,30.88982451
Lemhi,16059,28.02,54.62,67.3,85.08,45.74,53.94,61.72,65.42,22.86,30.4,37.72,43,22.57941176,0.058816152,0.224855781,0.289189867,0.170178079,0.444193629,0.424253825,0.019939804,27.58966642
Lenawee,26091,139.37,315.37,415.69,546.37,232.76,274.34,314.16,333.85,116.38,172.92,228.58,274.23,27.18921569,0.062651499,0.253542943,0.227221066,0.144544019,0.467246009,0.449523752,0.017722257,30.67700633
Leon,12073,27.96,58.22,71.9,92.28,45.54,54.7,61.48,66.38,22.76,31.72,39.48,46.3,27.0004902,0.038186435,0.112037043,0.166722565,0.272459086,0.530304793,0.513066482,0.017238311,0
Leon,48289,12.34,26.19,32.48,41.6,20.7,24.99,28.39,30.32,10.35,14.4,18.01,20.88,24.76568627,0.138876519,0.304408677,0.211209364,0.106940645,0.401997583,0.384502831,0.017494752,2.544691138
Leslie,21131,26.46,53.82,67.02,86.08,42.9,51.52,58.8,62.32,21.44,29.7,37.48,43.22,15.78529412,0.200228289,0.292399886,0.14534386,0.060686769,0.254732236,0.234566727,0.020165509,5.707219633
Letcher,21133,51.68,107.64,134.04,170.24,86.72,103.04,117.6,122.72,43.36,59.4,74.96,85.48,15.8995098,0.179738259,0.273528866,0.196166698,0.089753109,0.291813625,0.271069241,0.020744385,1.856320772
Levy,12075,50,105.8,130.32,166.32,83.68,101.64,115.2,123.12,41.84,58.12,72.24,83.48,20.29656863,0.104299196,0.283793545,0.217895841,0.08409647,0.389653967,0.374367937,0.015286031,0
Lewis,16061,13.65,27.53,34.59,45.1,22.89,26.48,30.37,33.13,11.45,15.31,19.33,22.78,22.22647059,0.088593264,0.227851684,0.314746674,0.137560147,0.460515143,0.436456269,0.024058873,5.660911407
Lewis,21135,25.84,53.82,67.02,86.54,43.46,51.52,58.8,62.78,21.74,29.7,37.48,43.44,18.33823529,0.174464832,0.309021407,0.173012232,0.065366972,0.356345566,0.325993884,0.030351682,3.822629969
Lewis,29111,37.92,77.49,91.77,112.92,65.55,79.74,90.84,94.77,32.79,42.99,51.66,56.73,19.99117647,0.074561404,0.297547847,0.187699362,0.088317384,0.496212121,0.480562201,0.01564992,20.93301435
Lewis,36049,28.26,56.94,72.18,94.28,45.06,52.94,60.32,65.48,22.52,31.36,40.16,47.64,27.74460784,0.06805357,0.308404183,0.187006245,0.127228952,0.434128358,0.41103002,0.023098337,14.29538786
Lewis,47101,24.32,48.6,59.18,74.68,40.06,48.16,54.96,58.06,20.04,26.9,33.12,37.5,22.4872549,0.10538865,0.286123033,0.211651566,0.070100143,0.41360674,0.396995708,0.016611032,76.29947544
Lewis,53041,102.8,219.04,275.2,357.84,169.28,206.72,235.12,256.48,84.64,120.8,152.48,180.56,28.68872549,0.084285871,0.196691378,0.275085515,0.119770174,0.423717878,0.397765037,0.025952842,54.16986208
Lewis,54041,26.8,55.84,71.06,90.38,44.8,52.34,60.38,63.24,22.4,31.1,39.36,45.36,22.9877451,0.079257911,0.347384489,0.155873892,0.098690777,0.400340515,0.37544766,0.024892855,7.632243292
Lewis and Clark,30049,43.83,92.34,115.95,150.9,72.36,86.64,98.22,107.46,36.18,50.79,64.05,76.11,32.38970588,0.029363279,0.158384174,0.214814084,0.269651839,0.509320446,0.493638426,0.01568202,67.20865681
Lexington,45063,194.48,396.24,473.72,592.15,322.66,390.65,438.62,466.83,161.33,216.58,261.82,297.18,30.42107843,0.070743662,0.19184941,0.211730971,0.206883884,0.510777541,0.499283992,0.011493549,46.60006599
Lexington City,51678,46.26,97.47,123.78,161.11,72.72,87.37,98.18,106.36,36.35,52.89,67.51,80.8,79.71176471,0.037295082,0.095355191,0.099590164,0.067850638,0.287021858,0.274043716,0.012978142,19.12568306
Liberty,12077,12.89,26.26,32.3,40.57,21.41,25.3,28.7,30.03,10.71,14.43,17.92,20.37,21.68431373,0.139327815,0.342488086,0.158264359,0.107599699,0.332706295,0.320541761,0.012164535,0
Liberty,13179,43.95,85.41,103.41,133.29,71.07,83.82,94.77,103.77,35.52,46.92,57.39,66.9,25.20098039,0.050600711,0.171647052,0.222370357,0.099423808,0.397971068,0.382570185,0.015400883,22.52666421
Liberty,30051,13.88,28.75,36.62,47.56,22.44,26.85,30.71,33.09,11.22,15.91,20.33,24.01,20.21568627,0.264420623,0.190403267,0.297090352,0.134762634,0.483920368,0.471158754,0.012761613,0
Liberty,48291,57.32,116.44,143,184.2,91.52,110.2,123.8,134.84,45.76,63.44,78.56,92.44,26.11470588,0.134140219,0.224090889,0.176376217,0.057613393,0.365259528,0.346979089,0.018280438,23.0278954
Licking,39089,164.04,332.52,412.56,535.56,268.2,316.8,360,385.08,134.1,182.76,230.28,268.92,65.02058824,0.055837194,0.225729474,0.204913763,0.085707964,0.510326632,0.491118592,0.019208039,16.07672013
Limestone,1083,26.94,54.8,67.7,86.52,44.62,52.68,59.9,63.9,22.32,30.18,37.6,43.44,31.72990196,0.097499276,0.193530945,0.181799749,0.163860191,0.427459689,0.41596022,0.011499469,13.1312156
Limestone,48293,73.2,152.91,185.64,234.81,123.54,150.66,171.03,182.01,61.77,84.3,103.44,117.87,42.78823529,0.137948162,0.24320419,0.241939854,0.054231012,0.388512598,0.373566333,0.014946266,41.54249074
Lincoln,5079,26.94,54.98,65.86,81.62,45.46,55.18,62.58,65.52,22.74,30.34,36.78,40.98,21.70196078,0.150761147,0.376941504,0.191716251,0.077582876,0.301522293,0.288540298,0.012981995,11.59106715
Lincoln,8073,40.68,86.07,108.75,139.47,66.54,80.79,92.04,98.07,33.27,47.52,60.27,70.38,21.11617647,0.065903084,0.395242291,0.173039648,0.091277533,0.426079295,0.416563877,0.009515419,14.0969163
Lincoln,13181,13.49,26.4,31.9,40.38,22.31,26.38,30.03,32.05,11.16,14.61,17.85,20.28,22.20539216,0.133810143,0.29739922,0.199479844,0.118855657,0.46189857,0.443693108,0.018205462,9.102730819
Lincoln,16063,14.2,27.13,33.05,42.05,23.06,27.22,31.11,33.5,11.53,15.11,18.56,21.25,24.80784314,0.153501073,0.218061244,0.216695924,0.067290813,0.519992198,0.502438073,0.017554125,42.91008387
Lincoln,20105,13.16,26.52,32.22,40.47,22.16,26.23,29.87,31.46,11.08,14.65,18,20.33,23.3122549,0.048656005,0.225246683,0.286151752,0.165362368,0.568560735,0.555631167,0.012929568,0
Lincoln,21137,38.76,81.93,102.96,132.18,63.99,77.28,88.2,92.94,32.01,45.18,57.45,66.36,21.18627451,0.140514933,0.298166838,0.168815654,0.090751802,0.386282183,0.367662204,0.018619979,7.003089598
Lincoln,22061,28.24,58.5,71.36,91.1,45.58,56.58,63.88,68.84,22.78,32.06,39.48,45.74,20.39607843,0.061513348,0.143111001,0.138875114,0.190098355,0.457393173,0.433672204,0.023720969,83.47797339
Lincoln,23015,75.25,152.1,191.85,245.4,118.65,140.9,159.7,170.15,59.35,83.4,105.8,123.95,28.73480392,0.051763771,0.256832307,0.188324772,0.250049664,0.48159605,0.46891052,0.012685529,27.81167523
Lincoln,27081,13.36,28.14,34.88,44.95,22.73,26.97,30.73,32.2,11.37,15.5,19.39,22.57,27.12156863,0.057092199,0.271099291,0.242907801,0.136170213,0.576241135,0.554964539,0.021276596,3.546099291
Lincoln,28085,25.96,51.74,62.7,79.52,43.46,51.56,58.76,62.7,21.74,28.64,35.1,39.94,22.08921569,0.090955969,0.250723351,0.21694789,0.107628842,0.420402785,0.396281548,0.024121236,37.52828945
Lincoln,29113,71.15,139.45,163.8,204.05,117.2,142.65,161.2,172.2,58.6,76.8,91.55,102.5,33.91078431,0.065968375,0.265501729,0.19073757,0.105750831,0.489424917,0.473461577,0.01596334,14.60368617
Lincoln,30053,54.56,115.92,147.4,193.04,90.76,108.32,123.76,135.16,45.4,64.12,81.8,97.44,21.40637255,0.079178737,0.285053616,0.24968237,0.149667124,0.414087513,0.382985211,0.031102302,37.60735885
Lincoln,31111,54.66,116.3,144.68,186.52,92.38,110.16,125.12,134.56,45.86,63.86,80.14,93.64,29.86470588,0.045478141,0.200253778,0.293776676,0.163398316,0.530337986,0.512429346,0.01790864,149.3828585
Lincoln,32017,12.12,26.72,34.23,44.99,21.42,24.7,28.25,30.85,10.71,14.77,18.97,22.7,28.81470588,0.114025339,0.282729495,0.266725939,0.161813736,0.470771283,0.452100467,0.018670816,6.668148477
Lincoln,35027,70.55,145.05,178.55,226.85,116.1,140.6,159.4,170.75,58.05,80,99.15,114.5,23.16372549,0.076126104,0.216340224,0.24510336,0.186491687,0.446938675,0.425724012,0.021214663,44.40278257
Lincoln,37109,14.11,29.48,37.6,48.88,22.52,26.81,30.45,32.65,11.26,16.14,20.69,24.53,34.54852941,0.082548094,0.211496371,0.229547287,0.156479668,0.510309872,0.492811888,0.017497984,27.18580809
Lincoln,40081,105.28,215.04,264.32,337.12,174.16,209.12,238,254,87.04,118.64,147.2,169.28,25.00588235,0.090561301,0.29000538,0.219588738,0.109958754,0.4687967,0.453075498,0.015721203,19.12845956
Lincoln,41041,59.48,124.24,153.12,200.12,99.88,119.88,135.72,150.96,49.96,68.44,84.88,101,25.6254902,0.063557893,0.202857426,0.291894037,0.185236631,0.414287132,0.396586963,0.017700169,53.57674372
Lincoln,46083,51.84,111.16,138.56,177.2,86.96,104.28,118.04,125.6,43.48,60.84,76.44,88.96,42.27205882,0.02905112,0.12866592,0.192216203,0.210447967,0.546845506,0.534153865,0.012691641,7.519835484
Lincoln,47103,24.3,48.56,59.16,75.14,40.08,48.14,54.92,58.52,20.04,26.9,33.12,37.74,26.74411765,0.1111583,0.272912597,0.165293468,0.123786064,0.475749597,0.45873326,0.017016337,51.24720405
Lincoln,53043,23.66,51.72,65.84,86,39.92,48.58,55.66,60.42,19.96,28.68,36.64,43.42,29.82794118,0.051213682,0.205682236,0.269768297,0.1763516,0.462210371,0.439132034,0.023078338,44.13387275
Lincoln,54043,12.76,27.81,35.42,45.56,22.37,26.07,30.08,32,11.19,15.5,19.62,22.87,21.1754902,0.137467624,0.338562283,0.179250354,0.064946489,0.353320627,0.330889899,0.022430729,0
Lincoln,55069,41.25,83.88,105.66,136.86,66.18,78.66,89.82,96.24,33.09,46.2,58.62,68.7,29.76862745,0.058103115,0.276544079,0.257012141,0.13355622,0.527467887,0.508323069,0.019144818,29.20992434
Lincoln,56023,52.56,111.4,141.64,182.56,84.88,103.08,117.28,125.36,42.44,61.36,78.24,92.08,34.93578431,0.047137531,0.207905623,0.243246004,0.154588632,0.464685154,0.448751341,0.015933813,4.085593177
Linn,19113,81.66,179.22,229.5,296.76,141.3,168.36,191.1,212.1,70.68,98.28,126.78,148.98,31.75637255,0.035996683,0.17675283,0.224356163,0.216631423,0.538677979,0.52287244,0.01580554,68.25908927
Linn,20107,57,114.84,138.92,177.12,94.8,112.4,126.96,137.2,47.4,62.96,77.04,88.92,30.82156863,0.073193619,0.277134814,0.247627985,0.115212178,0.46032739,0.43269732,0.02763007,13.55437389
Linn,29115,38.19,79.29,95.37,118.32,66.24,79.74,90.84,94.77,33.12,43.89,53.46,59.46,22.43823529,0.074111504,0.318932121,0.186626242,0.117904666,0.427320195,0.406602661,0.020717534,32.84487115
Linn,41043,61.32,126,154.12,200.88,100.48,122.36,138.24,154,50.24,69.32,85.36,101.36,29.94313725,0.071106446,0.195956769,0.278026592,0.130207604,0.457514968,0.437975274,0.019539694,70.2900241
Lipscomb,48295,12.34,25.79,31.67,40.39,20.61,24.99,28.39,30.32,10.31,14.2,17.6,20.28,32.05294118,0.130434783,0.23798627,0.218372017,0.143837856,0.53252697,0.518470088,0.014056881,3.269042171
Litchfield,9005,90,192.12,241.68,315.54,146.28,175.8,197.7,214.44,73.14,104.64,132.3,159.3,39.71323529,0.051202575,0.217154645,0.201230115,0.257352068,0.567564503,0.548610586,0.018953917,19.22391541
Little River,5081,26.3,53.38,63.84,80.44,44.54,53.98,61.36,65.52,22.28,29.54,35.76,40.4,21.20441176,0.079827041,0.322800599,0.22966905,0.090636953,0.459753867,0.440046566,0.019707301,39.91352071
Live Oak,48297,12.41,26.06,32.21,41.53,20.42,24.99,28.39,30.66,10.21,14.33,17.87,20.85,26.5504902,0.176709307,0.260785179,0.234318483,0.093250993,0.488839876,0.47375386,0.015086017,2.646669607
Livingston,21139,13.05,26.79,33.09,41.87,21.54,25.95,29.59,30.92,10.77,14.8,18.53,21.02,24.76519608,0.122862286,0.3299955,0.214333933,0.089558956,0.409878488,0.387263726,0.022614761,14.62646265
Livingston,22063,71.5,150.95,183.1,229.95,117.8,146.15,164.35,174.25,58.9,82.5,101.05,115.4,31.3,0.095591853,0.245681112,0.176754614,0.127092675,0.491854205,0.472470165,0.01938404,96.21737114
Livingston,26093,111.28,259.76,348,465.92,182.88,214.64,243.68,265.6,91.44,140.96,189.12,233.68,43.05245098,0.033095024,0.177003704,0.232985671,0.242703723,0.541802069,0.52349561,0.018306459,14.95878597
Livingston,29117,25.7,53.32,64.14,79.66,43.98,53.5,60.92,63.62,21.98,29.5,35.92,40.02,24.05147059,0.098097135,0.292642715,0.206704678,0.138490074,0.503606512,0.490829154,0.012777358,88.61716013
Livingston,36051,72.75,149.4,187.5,241,116.95,139.4,157.85,169,58.5,81.95,103.9,121.75,29.54313725,0.06483488,0.22021865,0.22257981,0.18256946,0.494614613,0.47448006,0.020134554,29.91881489
Llano,48299,77.31,164.73,205.62,261.36,125.91,154.32,174.66,184.08,62.94,90.21,113.43,131.16,54.52647059,0.112413501,0.209998588,0.26992421,0.100221249,0.407098809,0.393023584,0.014075225,18.82973215
Logan,5083,39.12,80.55,96.72,119.88,67.83,80.97,92.04,96.09,33.93,44.52,54.12,60.21,20.71029412,0.099758648,0.326629123,0.20141025,0.096682599,0.403577682,0.38616251,0.017415172,34.07316265
Logan,8075,54.24,113.78,142.7,183.68,89.88,108.04,123.04,132.38,44.94,62.86,79.2,92.72,57.28333333,0.073253437,0.237551096,0.250882572,0.071139911,0.517186919,0.505156076,0.012030844,114.7342995
Logan,20109,26.32,53.88,66.12,85.14,43.56,52.46,59.74,64.58,21.78,29.72,36.86,42.76,26.24411765,0.062273715,0.195148443,0.320782042,0.115133961,0.588341781,0.576393917,0.011947864,3.620564808
Logan,21141,129.2,267.55,332.05,423.4,217.15,257.6,294,309.3,108.55,147.75,185.85,212.55,47.94313725,0.101086323,0.29855643,0.161854768,0.055008749,0.459135316,0.441272966,0.017862351,16.76873724
Logan,31113,12.89,28.3,35,44.93,22.84,27.17,30.91,33.15,11.42,15.58,19.45,22.56,26.03333333,0.051675978,0.259776536,0.381284916,0.168994413,0.662011173,0.642458101,0.019553073,0
Logan,38047,26.22,53.08,65.86,84.2,43.4,50.8,57.88,61.54,21.7,29.24,36.62,42.28,25.24313725,0.088486141,0.244136461,0.258528785,0.14445629,0.459488273,0.449360341,0.010127932,5.330490405
Logan,39091,159.48,343.8,441.12,583.84,264.48,310.64,353.84,374.44,132.24,188.36,246.08,293.04,89.15294118,0.050032503,0.327302275,0.186825569,0.037190321,0.497638137,0.479349946,0.018288191,14.73456121
Logan,40083,57.2,116.88,144.56,186,92.68,110.84,125.32,135.24,46.36,64,79.8,93.36,32.65931373,0.061204722,0.201553829,0.186096257,0.172111795,0.450307739,0.438078902,0.012228837,14.93290284
Logan,54045,53.8,114.74,146.76,189.32,90.18,104.76,120.82,128.16,45.1,63.38,81.04,95,37.77745098,0.149230816,0.324316025,0.191604999,0.036908527,0.343599349,0.323210612,0.020388737,19.65179476
Long,13183,26.84,52.96,63.94,81.54,43.94,52.9,60.2,64.88,21.98,29.28,35.76,40.94,25.51519608,0.089435923,0.251669965,0.257050965,0.126360713,0.516142999,0.49678377,0.019359228,10.51459673
Lonoke,5085,100.38,206.29,253.47,322.98,166.6,197.82,223.65,239.05,83.3,113.12,140.21,162.12,30.7754902,0.070877525,0.239154225,0.207566034,0.134351145,0.462987232,0.448111869,0.014875363,30.1290279
Lorain,39093,107.84,237.28,305.92,409.92,179.84,211.52,240.32,256.8,89.92,129.6,170,205.68,29.02009804,0.070094324,0.210340486,0.229643026,0.168955535,0.498833732,0.47706765,0.021766082,26.45671707
Los Alamos,35028,15.64,30.62,37.26,47.72,24.99,29.81,33.57,36.73,12.5,16.81,20.6,24.08,59.80441176,0.016324219,0.060147278,0.146094032,0.460270869,0.49528812,0.479015397,0.016272723,5.664555332
Los Angeles,6037,1722.15,3774.49,4619.99,6011.06,2855.12,3476.34,3829.67,4311.16,1427.56,2028.31,2495.56,3026,35.64754902,0.143504864,0.141746328,0.178680487,0.223794386,0.511567645,0.488174217,0.023393428,54.25399558
Loudon,47105,39.03,80.19,98.16,125.04,64.65,77.43,87.63,93.78,32.34,44.01,54.39,62.76,31.97352941,0.096381591,0.225813504,0.190959443,0.184491491,0.433972233,0.419360128,0.014612105,46.09554349
Loudoun,51107,79.68,155.08,197.48,258.76,113.72,134.32,148.72,163.84,56.84,83.08,106.24,129.72,74.41470588,0.036865823,0.074539326,0.121470262,0.369549053,0.542076544,0.530065873,0.012010671,23.20891108
Louisa,19115,13.4,29.25,37.55,47.63,23.15,27.53,31.32,33.76,11.57,16.08,20.78,23.91,29.67843137,0.11313094,0.268432223,0.224508628,0.105933376,0.563901449,0.546553474,0.017347975,0
Louisa,51109,28.38,59.2,72.58,93.14,47.6,56.62,63.82,69.12,23.8,32.38,40.04,46.74,31.43872549,0.103016278,0.228082775,0.198531759,0.167783807,0.537823173,0.523991914,0.013831259,11.17140121
Love,40085,51.76,106.3,130.9,166.62,85,102.68,116.7,124.1,42.5,58.52,72.74,83.66,50.47156863,0.116893357,0.275773704,0.181056574,0.04489454,0.608318549,0.595308496,0.013010053,32.52513306
Loving,48301,12.47,26.21,32.34,41.14,20.76,25.17,28.57,30.35,10.38,14.41,17.93,20.65,43.37598039,0.21875,0.21875,0.671875,0,7.875,7.8125,0.0625,0
Lowndes,1085,27.16,54.74,66.9,84.38,45.22,53.38,60.58,64,22.6,30.14,37.2,42.36,16.63235294,0.148288236,0.27155465,0.164484531,0.100572204,0.339346329,0.319658617,0.019687712,2.909514111
Lowndes,13185,40.47,81.75,99.75,127.71,66.12,80.16,91.11,98.22,33.06,45.09,55.56,64.11,22.76960784,0.076963408,0.180894876,0.172319896,0.145791579,0.437121039,0.421307219,0.01581382,48.45624984
Lubbock,48303,154.74,318.96,387.48,499.26,258.42,311.4,352.08,384.54,127.26,175.14,214.98,250.62,26.82990196,0.080115504,0.148432747,0.176442752,0.17462714,0.509134397,0.494706074,0.014428324,115.1819314
Lucas,19117,14.09,29.2,36.81,46.26,23.62,28.15,31.94,34.45,11.81,16.05,20.41,23.23,26.02205882,0.054667593,0.284688441,0.233032198,0.117442669,0.544012045,0.532777392,0.011234654,38.2209868
Lucas,39095,129.3,290.9,376.6,507,217.9,258.6,294.6,315.8,108.9,159.2,209.6,254.5,24.47254902,0.072723226,0.201331389,0.2257796,0.178137586,0.489852277,0.4668602,0.022992077,53.35293395
Luce,26095,12.77,26.99,34.62,45.24,21.62,24.76,28.38,30.42,10.81,14.88,19.19,22.71,22.28627451,0.10376475,0.329837048,0.297246675,0.165012175,0.424798651,0.398576512,0.026222139,44.95223825
Lumpkin,13187,14.12,28.14,34.13,43.2,22.67,27.61,31.26,33.37,11.34,15.47,18.97,21.69,27.97941176,0.092958672,0.185051362,0.170717869,0.160953177,0.506032011,0.489548495,0.016483516,1.493072145
Luna,35029,26.28,55.8,69.22,89.34,44.76,54.04,61.56,66.92,22.38,30.9,38.54,45.12,15.95294118,0.182758485,0.208164549,0.138317536,0.075746254,0.410823141,0.359421088,0.051402053,93.9945727
Lunenburg,51111,122.67,255.06,315.96,404.55,201.54,242.7,275.1,294.24,100.29,139.98,174.87,203.07,43.98039216,0.167141421,0.303786863,0.196632038,0.042560322,0.448475201,0.434819035,0.013656166,21.36394102
Luzerne,42079,586.09,1200.85,1499.3,1921.83,966.32,1146.33,1307.07,1402.95,483.16,663.17,833.78,971.96,26.19558824,0.070953396,0.271906116,0.195052734,0.159548395,0.486802582,0.458638673,0.02816391,43.36689251
Lycoming,42081,255.3,523.3,661.2,855,411.2,489.1,557.5,601.3,205.6,288.4,366.4,432.2,52.70784314,0.070086174,0.274231968,0.196001331,0.082381686,0.499150524,0.474577013,0.02457351,43.34956388
Lyman,46085,12.21,26.25,32.39,40.95,21.35,25.23,28.67,30.17,10.67,14.44,17.99,20.56,23.4377451,0.065626681,0.234265734,0.205755783,0.129101668,0.451048951,0.431414739,0.019634212,5.379236148
Lynchburg City,51680,27.91,57.73,71.86,92.29,44.97,54.39,61.59,65.99,22.32,31.63,39.68,46.32,24.80980392,0.064258502,0.143489982,0.158576871,0.202268096,0.464871091,0.448290701,0.01658039,120.7457378
Lynn,48305,36.66,76.86,94.02,120.24,62.97,74.97,85.17,91.56,31.5,42.36,52.29,60.36,22.42009804,0.167619728,0.200142959,0.195139385,0.117405289,0.497319514,0.482487491,0.014832023,7.147962831
Lyon,19119,13.55,28.78,36.73,46.59,23.05,27.39,31.19,33.76,11.52,15.84,20.36,23.39,32.42107843,0.060080442,0.236886207,0.209485504,0.132143456,0.597871627,0.587900117,0.00997151,25.97620245
Lyon,20111,38.55,81.51,100.56,129.45,65.34,78.69,89.61,96.51,32.67,44.94,55.98,65.01,24.43137255,0.072593928,0.181422667,0.19453681,0.169955561,0.52068119,0.503061003,0.017620187,22.68560241
Lyon,21143,25.84,53.2,65.8,84.2,43.1,51.52,58.8,62.3,21.56,29.4,36.86,42.28,25.96960784,0.092281106,0.310599078,0.225460829,0.127764977,0.359562212,0.34297235,0.016589862,48.38709677
Lyon,27083,40.08,84.42,104.64,136.71,68.19,80.91,92.19,98.46,34.11,46.5,58.17,68.64,31.29852941,0.052040049,0.205983616,0.222288179,0.169812814,0.57386521,0.55597768,0.01788753,31.26360362
Lyon,32019,26.24,53.84,67.96,89.14,43,50.68,57.78,63.56,21.5,29.74,37.7,44.98,29.12058824,0.086773023,0.216628682,0.261196927,0.095298388,0.397045666,0.378036634,0.019009032,37.14020427
Mackinac,26097,38.31,79.89,101.67,131.49,64.77,74.28,85.14,90.3,32.37,44.1,56.49,66.03,22.05196078,0.07199557,0.263153037,0.258537936,0.179896622,0.479047443,0.435850102,0.043197342,11.07624146
