fips_state_county_code,population,agg_assault_tot_arrests,arson_tot_arrests,burglary_tot_arrests,mtr_veh_theft_tot_arrests,murder_tot_arrests,rape_tot_arrests,robbery_tot_arrests,theft_tot_arrests,sale_cannabis_tot_arrests,sale_heroin_coke_tot_arrests,sale_other_drug_tot_arrests,sale_synth_narc_tot_arrests,poss_cannabis_tot_arrests,poss_heroin_coke_tot_arrests,poss_other_drug_tot_arrests,poss_synth_narc_tot_arrests,all_other_tot_arrests,curfew_loiter_tot_arrests,disorder_cond_tot_arrests,family_off_tot_arrests,manslaught_neg_tot_arrests,oth_assault_tot_arrests,oth_sex_off_tot_arrests,prostitution_tot_arrests,runaways_tot_arrests,suspicion_tot_arrests,vagrancy_tot_arrests,vandalism_tot_arrests,weapons_tot_arrests
6061,395537,646,9,328,88,4,16,98,320,5,39,75,0,23,490,1329,0,2174,0,9,1,1,532,59,90,1,0,18,96,219
6063,18514,60,0,18,4,1,1,3,6,4,1,6,0,9,97,63,0,226,3,3,0,0,61,8,0,5,0,0,11,18
6065,2462866,4380,61,1600,484,74,122,516,1911,56,304,480,0,116,3173,4783,0,8788,102,141,20,14,3269,390,67,10,0,93,726,1066
6067,1543483,4153,100,1122,641,63,45,754,1118,147,244,467,0,163,2741,3343,0,9116,3,217,28,9,2811,364,154,0,0,26,564,1166
6069,61809,153,1,42,8,2,6,17,19,2,10,17,0,2,76,180,0,446,0,9,1,1,153,16,0,0,0,5,19,58
6071,2170059,6921,164,3629,1246,111,204,1276,2789,65,572,1134,0,314,6428,7028,0,11569,123,187,37,38,6143,811,284,291,0,167,1107,2179
6073,3346196,7225,91,1250,1081,62,116,1135,4761,28,600,926,0,226,11600,5210,0,19972,164,199,5,12,6217,553,224,22,0,1973,1244,1821
6075,886007,1543,42,489,226,34,28,364,585,9,408,133,0,7,137,402,0,7122,0,44,2,6,1686,85,161,0,0,113,424,308
6077,754858,2305,53,671,150,26,55,462,504,59,139,202,0,146,758,988,0,5409,0,73,2,11,2052,228,66,0,0,22,394,874
6079,283427,506,8,209,73,5,27,38,255,2,34,54,0,10,1254,899,0,2190,0,46,1,7,1059,87,8,0,0,41,133,157
6081,769475,1190,24,857,129,8,42,223,814,15,62,78,0,33,1614,2127,0,3701,0,26,1,0,1207,125,22,5,0,24,199,344
6083,445607,1008,13,417,126,8,24,145,389,27,75,80,0,284,1169,1918,0,5427,0,90,8,2,1185,96,21,0,0,82,252,287
6085,1940906,3358,78,895,782,47,141,662,1382,46,238,467,0,77,3231,3332,0,8479,25,136,10,12,2973,513,507,1,0,62,562,995
6087,273351,647,20,332,58,8,20,69,308,14,53,63,0,28,669,1481,0,1854,0,36,2,2,1018,82,0,0,0,58,190,254
6089,178867,472,8,227,86,7,11,79,175,5,58,82,0,14,297,1567,0,3214,0,22,2,3,449,43,2,182,0,21,60,259
6091,2934,12,2,2,0,0,0,0,3,0,0,0,0,0,2,3,0,20,0,0,0,1,5,3,0,0,0,0,3,1
6093,43207,147,1,33,22,3,4,6,46,4,8,17,0,26,90,181,0,939,0,8,0,0,168,11,0,0,0,9,20,73
6095,447069,1023,22,688,210,14,16,212,337,5,63,89,0,43,516,1172,0,3528,0,67,6,3,1261,98,30,0,0,153,207,352
6097,497643,1335,18,425,60,9,37,135,347,14,81,58,0,37,977,2582,0,5019,0,56,6,3,1311,132,3,0,0,125,250,339
6099,549632,1978,43,409,178,33,50,280,567,20,90,97,0,60,1003,1622,0,6134,1,58,8,8,1765,162,55,1,0,23,322,662
6101,96248,348,6,132,43,4,8,43,474,1,7,19,0,3,295,562,0,1330,0,12,0,1,304,26,0,0,0,18,39,100
6103,63421,163,4,86,26,3,0,14,103,3,13,10,0,24,114,478,0,437,0,6,0,0,262,28,0,0,0,13,41,81
6105,12286,24,2,8,2,3,0,1,5,24,1,6,0,16,6,51,0,144,0,0,4,2,24,4,0,0,0,0,6,8
6107,464847,1907,40,789,269,39,53,191,405,98,55,191,0,164,2252,1885,0,5835,5,53,14,7,1639,166,20,314,0,79,329,633
6109,54000,174,3,72,14,3,5,5,70,3,25,63,0,9,175,434,0,1008,0,5,0,2,209,18,0,7,0,4,32,70
6111,847049,1747,34,698,304,22,27,257,1269,17,297,233,0,38,5864,4407,0,10689,114,115,15,6,2470,202,5,246,0,211,637,705
6113,221071,457,24,198,65,2,11,73,291,12,30,52,0,10,347,1008,0,1866,1,19,1,5,411,42,2,0,0,23,89,69
6115,78120,324,4,83,77,9,8,22,55,17,7,13,0,31,158,338,0,858,0,3,2,2,175,30,1,0,0,0,36,106
8001,466854,453,22,132,236,9,36,70,2562,16,42,33,1,414,335,777,16,18847,50,890,236,6,1579,42,1,15,0,6,551,219
8003,16707,25,1,27,4,1,4,5,159,1,2,0,0,20,31,31,0,193,0,31,8,0,124,0,0,0,0,0,39,10
8005,658643,717,24,170,322,16,38,193,2663,42,74,42,0,239,320,466,8,10199,65,1288,314,3,2393,35,40,1220,0,7,753,297
8007,13938,20,0,6,3,0,0,0,23,5,0,0,0,9,1,3,0,226,0,10,0,0,78,0,0,0,0,0,7,6
8009,3543,3,0,1,0,1,0,0,2,2,0,1,0,0,2,2,0,65,2,1,0,0,18,0,0,0,0,0,2,1
8011,5788,0,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,103,0,1,14,0,10,0,0,0,0,0,0,1
8013,317073,303,20,151,95,11,26,37,1324,6,46,43,3,317,70,245,5,6396,15,271,171,0,856,20,3,0,0,0,245,51
8014,70798,34,1,21,23,1,2,7,364,1,6,12,0,70,63,114,4,362,0,2,15,0,147,3,0,0,0,0,57,19
8015,20237,6,0,7,6,0,1,0,101,0,0,4,0,2,5,30,2,500,0,37,8,0,64,1,0,0,0,0,19,1
8017,1874,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8019,9633,5,0,1,2,1,0,0,17,0,0,0,0,1,4,6,0,184,1,23,0,0,16,0,0,0,0,0,9,0
8021,8151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8023,3851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8025,5841,4,1,8,2,0,2,0,4,3,0,8,0,1,0,5,0,94,0,5,0,0,20,1,0,0,0,0,2,0
8027,5024,9,0,0,5,0,0,0,10,0,1,5,0,10,2,7,0,72,0,2,0,0,15,0,0,0,0,0,2,2
8029,30834,18,2,15,7,0,1,1,82,0,2,0,0,12,18,71,1,510,7,20,12,0,82,0,0,0,0,0,12,10
8031,728941,1768,16,492,917,46,96,413,2565,57,447,128,8,199,1515,1630,33,9100,201,777,116,0,3566,96,244,1375,0,59,992,874
8033,2066,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,25,0,1,4,0,1,0,0,0,0,0,0,0
8035,346845,139,3,58,48,3,20,17,1062,5,8,14,0,197,105,199,3,1832,54,90,38,4,523,24,1,0,0,0,155,42
8037,47663,21,0,12,4,1,9,1,64,1,0,2,0,30,19,22,1,396,0,86,27,0,140,4,0,0,0,0,38,5
8039,26590,7,1,2,2,1,1,0,9,4,0,0,0,6,6,10,0,97,2,1,1,1,34,2,0,0,0,0,3,7
8041,722447,1260,45,605,626,27,131,215,3128,36,86,108,2,317,335,721,12,9050,3,499,296,4,2148,102,20,0,0,10,724,341
8043,47968,55,1,32,14,6,7,2,136,2,10,1,0,4,56,104,0,678,1,33,31,0,143,2,3,21,0,0,29,8
8045,59990,70,1,29,20,0,6,4,261,5,5,26,0,60,41,88,3,1220,0,55,18,0,279,3,2,0,0,0,85,25
8047,6181,13,1,2,3,0,1,4,98,0,3,1,0,10,36,49,0,667,0,5,3,0,37,1,0,0,0,0,17,6
8049,15554,11,0,0,1,0,1,0,16,0,0,0,0,0,3,3,0,130,0,12,1,0,22,1,0,0,0,0,5,1
8051,17424,15,0,7,11,0,2,0,14,1,0,6,0,35,6,4,0,205,0,28,3,0,68,3,0,0,0,0,21,9
8053,804,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0
8055,6887,1,0,13,4,0,0,1,3,0,5,1,0,0,3,4,0,78,0,0,4,0,16,0,0,0,0,0,0,2
8057,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
8059,536249,248,4,83,117,6,29,23,1885,10,11,14,0,362,171,411,6,7166,42,363,198,1,752,25,4,2,0,24,328,110
8061,1375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,2,0,6,0,1,0,0,0,0,0
8063,7010,5,1,1,6,1,1,0,11,0,0,7,0,0,0,3,0,144,0,4,2,0,17,0,0,0,0,0,7,8
8065,7863,6,0,4,1,0,2,0,2,0,0,1,0,1,1,2,0,59,0,7,2,0,31,0,0,0,0,0,4,1
8067,56721,67,2,19,9,3,4,4,122,0,3,6,0,30,8,30,0,938,0,128,32,1,119,2,0,3,0,0,49,5
8069,345562,318,12,161,111,2,35,32,1249,24,28,119,2,236,99,774,15,3683,9,592,278,3,893,41,33,14,0,350,398,105
8071,14335,18,1,26,6,0,0,4,50,3,4,2,0,1,12,8,0,339,0,18,23,0,86,1,0,0,0,0,31,1
8073,5604,2,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,89,0,3,1,0,13,0,0,0,0,0,2,0
8075,21374,68,2,25,12,1,12,3,124,1,0,19,0,8,11,96,5,696,0,24,21,0,102,3,0,0,0,0,35,24
8077,153429,184,8,115,75,6,17,30,623,13,37,52,2,182,92,519,6,3490,8,242,49,0,655,16,8,0,0,1,181,86
8079,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8081,13059,15,0,10,5,0,1,2,55,0,13,4,0,7,17,52,0,310,16,7,6,0,41,0,0,1,0,0,13,12
8083,26120,35,4,17,8,1,3,3,146,5,9,7,0,54,7,44,2,995,0,124,35,0,213,1,0,0,0,0,50,9
8085,42165,43,3,21,18,0,1,5,190,2,4,13,0,21,42,114,3,1119,0,92,29,0,212,8,0,0,0,0,68,23
8087,28476,14,2,7,3,1,5,1,75,0,0,1,0,10,1,13,0,884,5,26,74,0,49,1,0,4,0,0,29,5
8089,18298,33,1,34,14,2,11,1,90,1,10,2,0,4,26,16,0,428,0,33,46,0,32,0,0,6,0,0,11,3
8091,4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,0,1,1
8093,18784,23,0,5,4,1,1,1,3,1,0,1,0,1,0,11,0,35,0,1,2,0,41,0,0,0,0,0,12,3
8095,4246,2,0,0,0,0,1,0,7,0,0,2,0,3,1,1,0,34,0,2,4,0,5,0,0,0,0,0,0,0
8097,17006,7,0,10,3,0,1,2,32,0,0,0,0,1,13,8,2,155,0,34,1,0,39,1,0,0,0,10,7,3
8099,12062,0,0,8,3,0,0,0,38,0,2,0,0,9,10,23,0,65,0,32,15,0,17,1,0,0,0,0,7,4
8101,167847,169,6,76,71,4,4,28,195,17,12,4,0,6,124,140,1,758,0,45,38,0,600,4,2,0,0,0,103,27
8103,6268,4,1,1,2,0,1,0,1,0,0,0,0,1,0,1,0,116,0,0,0,0,8,0,0,0,0,0,2,2
8105,10912,15,0,9,7,0,7,5,54,1,1,0,0,8,10,8,0,352,0,14,6,0,75,7,0,0,0,0,21,10
8107,25924,14,2,16,6,3,4,0,76,0,3,3,2,24,7,20,3,316,0,22,5,0,82,3,0,0,0,4,29,6
8109,6908,0,0,4,0,0,0,2,8,0,0,0,0,0,2,0,0,50,0,1,0,0,5,0,0,1,0,0,5,0
8111,766,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
8113,6817,2,0,3,0,0,0,0,3,0,0,0,0,3,0,4,0,35,0,10,3,0,13,0,0,0,0,0,1,1
8115,2285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8117,31261,23,0,16,3,0,5,0,41,0,1,0,0,0,14,7,0,565,0,20,35,0,98,3,0,0,0,1,28,2
8119,25154,18,0,2,3,0,1,0,48,3,2,8,0,18,11,44,0,774,1,9,16,0,88,1,0,0,0,1,21,16
8121,4899,1,0,1,1,0,0,1,3,0,0,0,0,0,0,3,0,36,0,0,2,0,12,0,0,0,0,0,3,0
8123,319850,227,17,138,134,4,32,48,1112,11,49,61,0,182,192,494,11,4604,63,310,97,1,955,29,2,1,0,9,245,105
8125,9974,1,1,1,0,0,1,0,3,3,0,0,0,0,1,1,0,96,0,2,3,0,9,0,0,0,0,0,0,0
9001,929479,449,10,321,138,19,43,201,1900,96,172,51,17,322,340,106,40,5323,8,1537,210,2,3256,43,8,0,0,7,292,216
9003,869077,645,15,409,157,35,48,260,3194,89,154,26,20,416,1020,111,64,7379,0,2664,283,1,4970,102,60,0,0,3,385,260
9005,112020,30,2,39,27,1,5,12,240,10,25,4,4,60,73,9,4,551,0,165,37,1,665,20,2,0,0,0,55,12
9007,104963,27,1,44,14,0,4,14,449,4,11,3,1,68,93,54,43,904,0,188,63,0,437,11,1,0,0,29,59,28
9009,1290961,699,26,547,269,24,95,241,3295,192,563,75,30,652,1094,246,108,11998,0,5001,692,3,5347,117,34,2,0,4,722,487
9011,160181,106,6,66,23,2,11,23,525,7,14,1,3,71,180,30,39,1840,1,489,121,0,1223,28,12,1,0,1,143,51
9013,41729,14,0,24,4,1,6,6,84,6,18,7,0,35,41,14,4,372,0,240,62,0,103,0,0,0,0,0,16,10
9015,42179,18,2,12,11,1,10,7,56,11,10,8,2,27,34,19,13,795,0,252,31,0,263,5,0,0,0,0,20,6
10001,175135,247,23,139,51,5,20,73,885,54,175,39,8,155,195,39,14,1192,2,179,31,1,1235,22,6,0,0,29,187,65
10003,560571,861,1,398,106,11,39,264,2321,176,526,97,18,376,611,170,43,2257,38,729,67,1,3866,42,68,0,0,162,461,200
10005,232985,312,1,210,35,4,16,46,1251,57,208,20,3,207,468,88,33,1439,0,229,59,0,1303,37,8,0,0,22,199,47
11001,705749,73,0,0,1,0,2,221,127,14,0,13,0,561,51,152,4,9088,0,409,1,0,622,22,0,0,0,4,46,62
12001,270935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12003,28318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12005,186063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12007,27441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12009,599498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12011,1963433,31,0,5,7,0,1,17,77,2,2,0,0,54,33,32,3,256,0,33,8,0,111,2,0,0,0,0,12,16
12013,14476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12015,187062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12017,147739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12019,217800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12021,383360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12023,70374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12027,37552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12029,16619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12031,954431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12033,315516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12035,113427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12037,11679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12039,45336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12041,18288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12043,13737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12045,16091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12047,14163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12049,26991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12051,41591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12053,191853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12055,105547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12057,1454106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12059,19293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12061,158842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12063,47795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12065,14130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12067,8661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12069,362018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12071,767771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12073,292533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12075,40486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12077,8410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12079,18309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12081,404080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12083,361126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12085,161588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12086,2775173,5,0,4,2,0,0,0,13,0,0,0,0,20,24,0,11,38,0,10,2,0,18,0,0,0,0,0,5,2
12087,74721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12089,86889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12091,209346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12093,41432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12095,1402655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12097,379802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12099,1492790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12101,545782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12103,975862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12105,717190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12107,73629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12109,261592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12111,324598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12113,181652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12115,425098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12117,470360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12119,132914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12121,44113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12123,21352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12125,14761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12127,550521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12129,32438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12131,73180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12133,24723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13001,18509,15,1,11,6,0,1,2,76,8,2,3,0,58,20,43,6,219,0,26,6,0,32,5,1,3,0,0,3,1
13003,8280,2,0,2,0,0,0,0,1,0,0,3,0,2,0,5,0,14,0,2,4,0,2,0,0,0,0,0,3,1
13005,11189,11,0,6,2,0,0,0,12,3,0,2,0,8,6,27,5,45,1,35,5,0,28,0,0,0,0,4,7,3
13007,3049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13009,44669,72,0,22,3,2,1,6,94,1,2,2,0,56,15,31,11,225,0,55,5,0,123,6,0,0,0,0,27,15
13011,17765,5,0,0,4,5,1,0,27,4,10,9,43,11,3,22,10,94,0,0,0,0,12,1,0,0,0,0,4,2
13013,80471,6,0,2,0,0,0,0,4,2,4,1,0,5,2,10,1,13,0,1,4,0,1,0,0,0,0,0,2,3
13015,107111,19,3,6,8,28,0,8,93,2,3,17,0,130,20,176,21,319,0,14,4,0,44,1,0,0,0,1,16,10
13017,16668,4,0,6,2,0,0,1,5,0,0,1,0,7,1,4,1,72,0,6,3,0,11,2,0,1,0,0,2,2
13019,19218,16,0,13,5,5,0,1,32,0,1,5,0,14,3,34,1,131,0,20,4,0,29,9,0,0,0,3,2,5
13021,152594,83,3,57,11,7,2,28,385,41,9,14,8,90,13,11,14,860,1,124,53,1,215,13,2,11,1,0,124,58
13023,12800,9,0,15,4,10,0,1,29,7,5,5,0,53,7,21,4,200,0,8,17,0,36,4,0,0,0,0,4,6
13025,18932,2,1,4,0,0,0,0,8,3,0,0,0,6,4,30,2,51,0,25,0,0,5,1,0,0,0,0,0,3
13027,15172,33,0,7,6,1,1,2,12,7,1,1,8,77,11,9,17,145,0,26,7,0,34,4,0,4,0,0,24,6
13029,39162,8,0,1,0,2,1,0,23,1,0,5,0,75,7,19,5,341,1,27,20,0,37,4,0,0,0,0,6,6
13031,78103,27,1,16,5,0,4,14,83,7,8,3,1,136,31,58,27,416,0,40,2,0,162,9,0,0,0,4,11,35
13033,22265,13,0,4,2,4,0,1,63,1,2,1,0,14,11,9,3,69,0,21,0,0,7,0,0,0,0,0,10,7
13035,24223,21,1,16,6,152,1,6,24,22,11,25,1,170,27,106,4,624,0,47,10,0,49,6,0,1,0,0,10,23
13037,6304,2,0,2,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
13039,54009,13,0,5,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,0,0,0,0,0,0
13043,10802,7,0,0,1,0,0,0,5,0,0,0,0,10,1,4,0,64,0,10,1,0,29,0,2,0,0,0,0,3
13045,118911,60,3,36,18,20,2,4,238,17,9,9,4,246,51,115,67,683,0,108,42,0,270,21,3,10,0,0,43,28
13047,67776,47,3,11,15,0,2,4,191,5,0,8,0,84,23,125,27,1457,0,34,13,0,117,20,0,0,0,11,21,7
13049,12972,23,0,4,1,0,0,0,30,5,5,1,8,73,33,14,25,79,0,26,2,0,13,0,0,0,0,0,8,3
13051,291952,276,3,178,54,43,15,25,828,36,86,6,0,618,53,395,52,2886,5,334,68,0,712,36,4,3,3,24,32,119
13053,10626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13055,24622,20,0,3,0,0,0,0,32,0,0,2,0,26,3,34,2,143,0,53,3,0,35,2,0,0,0,1,5,3
13057,258583,108,4,50,9,20,5,14,496,25,17,114,3,434,122,178,88,1088,3,91,214,0,195,33,3,11,0,0,188,81
13059,128492,0,0,5,0,0,0,2,19,1,1,1,2,23,1,1,1,18,0,1,0,0,8,0,0,0,0,0,34,4
13061,2850,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,13,0,1,0,0,4,0,0,0,0,0,0,0
13063,291847,219,4,77,25,18,7,45,640,663,6,29,1,583,46,82,7,3406,32,210,588,0,354,12,6,9,0,127,36,84
13065,6626,0,0,7,0,41,0,0,7,1,0,0,0,4,3,0,10,169,0,10,6,0,6,0,0,0,0,0,0,0
13067,764907,895,8,111,15,9,28,89,889,160,56,126,24,1448,458,286,456,4132,21,329,77,2,1068,78,27,41,0,57,78,239
13069,43091,33,1,13,4,1,2,4,43,1,2,2,3,32,4,12,36,381,0,18,40,0,83,10,2,0,0,1,3,13
13071,45526,14,1,9,1,11,0,2,73,1,1,0,0,38,8,3,1,779,0,57,17,0,57,2,0,7,0,0,5,0
13073,158239,16,1,7,0,2,1,3,202,2,2,7,2,82,13,27,0,369,0,62,7,0,79,7,2,0,0,0,32,25
13075,16864,4,0,3,4,2,0,5,17,10,0,0,1,89,18,2,19,767,0,26,5,0,21,0,0,0,0,0,2,8
13077,147799,216,3,48,14,21,4,14,407,19,8,20,6,302,79,393,42,377,1,58,12,0,192,7,33,1,0,11,53,38
