,FIPS,pct_less_HS,pct_HS,pct_some_college,pct_college
3218,72027,29.0,24.6,25.6,20.8
3219,72029,24.9,31.2,20.7,23.2
3220,72031,15.4,26.1,26.7,31.8
3221,72033,26.5,30.0,23.2,20.3
3222,72035,24.6,30.7,20.5,24.2
3223,72037,26.8,32.0,23.2,18.1
3224,72039,32.9,29.4,22.0,15.8
3225,72041,23.9,31.0,21.2,23.9
3226,72043,22.1,37.7,18.3,21.9
3227,72045,29.7,29.2,27.8,13.3
3228,72047,30.7,26.2,23.9,19.2
3229,72049,29.6,36.2,18.9,15.3
3230,72051,19.1,29.2,21.6,30.1
3231,72053,19.9,34.0,20.8,25.3
3232,72054,22.4,36.1,28.4,13.2
3233,72055,30.1,37.5,16.9,15.5
3234,72057,23.1,39.0,17.3,20.6
3235,72059,23.1,30.8,21.4,24.7
3236,72061,15.5,16.9,22.4,45.1
3237,72063,19.7,23.4,23.5,33.4
3238,72065,27.4,22.8,25.2,24.6
3239,72067,23.6,31.9,21.6,22.9
3240,72069,23.4,30.8,22.7,23.1
3241,72071,29.5,29.4,19.2,21.9
3242,72073,24.4,38.3,19.1,18.2
3243,72075,23.0,33.0,19.0,25.0
3244,72077,24.5,29.2,27.2,19.0
3245,72079,37.3,26.6,20.8,15.3
3246,72081,35.4,23.9,22.1,18.5
3247,72083,45.6,27.3,10.5,16.6
3248,72085,22.2,24.3,31.2,22.4
3249,72087,25.0,39.4,20.8,14.7
3250,72089,23.0,32.0,24.6,20.4
3251,72091,27.4,29.3,20.9,22.4
3252,72093,48.2,31.1,12.7,8.0
3253,72095,33.5,26.2,23.4,16.9
3254,72097,28.1,28.0,17.5,26.4
3255,72099,30.6,31.0,18.4,20.0
3256,72101,29.5,27.6,26.4,16.5
3257,72103,26.4,33.4,20.0,20.2
3258,72105,29.2,24.6,30.0,16.1
3259,72107,32.3,33.4,17.3,17.0
3260,72109,26.9,29.2,28.8,15.1
3261,72111,26.2,29.9,21.9,21.9
3262,72113,21.9,31.7,18.9,27.5
3263,72115,26.1,31.7,23.3,18.9
3264,72117,32.9,24.5,19.6,23.0
3265,72119,21.9,33.1,22.2,22.8
3266,72121,25.7,33.2,21.7,19.4
3267,72123,26.2,38.4,17.9,17.5
3268,72125,28.4,31.5,16.1,24.0
3269,72127,18.7,21.9,22.2,37.3
3270,72129,28.1,26.0,27.6,18.3
3271,72131,32.2,27.1,21.5,19.2
3272,72133,16.2,39.8,18.7,25.3
3273,72135,17.4,24.2,29.1,29.3
3274,72137,18.9,26.9,27.5,26.8
3275,72139,15.6,24.7,23.7,36.0
3276,72141,27.8,28.7,24.8,18.7
3277,72143,27.0,27.6,23.2,22.2
3278,72145,28.4,26.2,24.1,21.2
3279,72147,28.8,39.2,14.0,18.0
3280,72149,22.0,38.4,19.7,19.9
3281,72151,29.0,25.7,27.2,18.0
3282,72153,26.6,33.3,15.5,24.6
